GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,Accident,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist
FALSE,Adult,Middle,Adventurous,Older,Mild,EggShell,Mild,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many
FALSE,Adult,Middle,Normal,Older,None,Football,None,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
FALSE,Adult,Middle,Cautious,Older,Moderate,Tank,Moderate,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,Secure,TRUE,HundredThou,TenThou,TRUE,Thousand,Good,FALSE,Thousand,One
FALSE,Adult,Prole,Normal,Older,None,Football,None,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Many
FALSE,Adolescent,Middle,Normal,Older,Mild,EggShell,Mild,SportsCar,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,Secure,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Many
FALSE,Adult,Middle,Cautious,Older,None,Tank,None,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
FALSE,Adult,UpperMiddle,Cautious,Current,None,Football,None,Luxury,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Senior,Prole,Cautious,Older,Severe,EggShell,Severe,Economy,Poor,FiftyThou,FALSE,SubStandard,TRUE,TenThou,FALSE,FiveThou,City,TRUE,Million,HundredThou,TRUE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adult,UpperMiddle,Normal,Current,None,Football,Mild,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Many
FALSE,Adult,Prole,Cautious,Older,Moderate,EggShell,Moderate,Economy,Poor,Domino,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,TRUE,TenThou,Thousand,TRUE,HundredThou,Poor,FALSE,Thousand,One
FALSE,Adult,Middle,Normal,Current,None,Football,None,FamilySedan,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
FALSE,Adult,Middle,Normal,Older,None,Football,None,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,TenThou,Thousand,FALSE,Thousand,Good,FALSE,Thousand,One
FALSE,Adult,Middle,Psychopath,Current,Severe,Tank,Severe,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,City,FALSE,HundredThou,HundredThou,TRUE,Thousand,Excellent,TRUE,Thousand,Many
FALSE,Adult,Middle,Cautious,Older,None,Football,None,FamilySedan,Excellent,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,TenThou,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adolescent,Prole,Normal,Older,Severe,Football,Severe,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,Rural,FALSE,HundredThou,HundredThou,FALSE,Thousand,Fair,FALSE,Thousand,Many
FALSE,Adult,Middle,Adventurous,Older,None,Tank,None,FamilySedan,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Excellent,FALSE,Thousand,Many
FALSE,Adult,Middle,Cautious,Older,None,Football,None,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Senior,UpperMiddle,Normal,Current,None,EggShell,None,Luxury,Normal,FiftyThou,TRUE,Normal,TRUE,Thousand,FALSE,FiftyThou,Suburb,TRUE,TenThou,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
FALSE,Adult,Middle,Cautious,Older,None,Football,None,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,One
FALSE,Adult,Middle,Cautious,Older,None,Football,None,FamilySedan,Excellent,FiftyThou,FALSE,Expert,FALSE,Thousand,FALSE,TenThou,Secure,TRUE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adult,UpperMiddle,Normal,Current,None,EggShell,None,Economy,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
FALSE,Adult,Prole,Cautious,Current,None,Tank,Mild,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,City,TRUE,TenThou,Thousand,FALSE,Thousand,Excellent,TRUE,Thousand,Zero
FALSE,Adult,Middle,Normal,Current,None,Football,None,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero
FALSE,Senior,Prole,Adventurous,Older,Mild,EggShell,Mild,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many
FALSE,Adolescent,Prole,Adventurous,Older,None,EggShell,None,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Many
FALSE,Senior,Prole,Cautious,Older,None,Football,None,FamilySedan,Excellent,FiftyThou,FALSE,Expert,TRUE,Thousand,FALSE,FiveThou,City,TRUE,TenThou,Thousand,FALSE,Thousand,Excellent,TRUE,Thousand,Zero
FALSE,Adult,Prole,Adventurous,Older,Mild,Football,Mild,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Many
FALSE,Adult,Middle,Normal,Current,None,Tank,None,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
FALSE,Adult,Middle,Normal,Older,None,EggShell,None,Economy,Excellent,FiftyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,Secure,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
FALSE,Adult,Middle,Normal,Current,Severe,EggShell,Severe,FamilySedan,Poor,Domino,FALSE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,Suburb,FALSE,Million,HundredThou,TRUE,TenThou,Fair,TRUE,Thousand,Many
FALSE,Adult,Middle,Normal,Older,None,Football,None,FamilySedan,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,One
FALSE,Adolescent,Prole,Psychopath,Older,None,EggShell,None,Economy,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,One
FALSE,Adolescent,Prole,Normal,Older,Severe,EggShell,Severe,SportsCar,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,City,FALSE,HundredThou,HundredThou,TRUE,TenThou,Fair,FALSE,Thousand,Many
FALSE,Adult,Middle,Normal,Older,None,Tank,None,FamilySedan,Excellent,Domino,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
FALSE,Adolescent,Prole,Adventurous,Older,None,Football,None,FamilySedan,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many
FALSE,Adolescent,UpperMiddle,Normal,Current,Moderate,Football,Moderate,Luxury,Normal,FiftyThou,TRUE,Normal,FALSE,HundredThou,FALSE,FiftyThou,Suburb,TRUE,HundredThou,HundredThou,TRUE,Thousand,Excellent,TRUE,Thousand,Zero
FALSE,Adult,Prole,Normal,Older,Moderate,EggShell,Moderate,Economy,Poor,FiveThou,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,City,FALSE,TenThou,Thousand,FALSE,HundredThou,Poor,FALSE,Thousand,Many
FALSE,Adult,UpperMiddle,Normal,Current,None,Tank,None,FamilySedan,Normal,FiftyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,One
FALSE,Adult,UpperMiddle,Normal,Older,None,EggShell,None,SportsCar,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,SportsCar,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Rural,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,One
FALSE,Senior,Prole,Normal,Older,Moderate,EggShell,Mild,Economy,Poor,Domino,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,One
FALSE,Senior,Prole,Normal,Older,None,EggShell,None,Economy,Excellent,FiftyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,SportsCar,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Rural,FALSE,TenThou,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adult,Middle,Normal,Older,None,Football,None,SportsCar,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Many
FALSE,Adult,Prole,Normal,Older,None,Tank,None,FamilySedan,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Good,FALSE,Thousand,Many
FALSE,Adult,Middle,Normal,Current,Mild,Tank,Moderate,FamilySedan,Poor,Domino,TRUE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Suburb,TRUE,TenThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Many
FALSE,Senior,Prole,Cautious,Older,None,EggShell,None,Economy,Excellent,TwentyThou,FALSE,Expert,TRUE,Thousand,FALSE,FiveThou,Rural,TRUE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Adult,Middle,Normal,Current,Severe,EggShell,Severe,FamilySedan,Poor,FiftyThou,TRUE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,Suburb,FALSE,HundredThou,HundredThou,TRUE,Thousand,Poor,TRUE,Million,Many
FALSE,Adolescent,Prole,Cautious,Older,None,Football,Mild,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,City,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many
FALSE,Adult,Prole,Normal,Current,None,EggShell,None,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
FALSE,Adult,Middle,Normal,Older,None,EggShell,None,SportsCar,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adolescent,UpperMiddle,Normal,Current,None,Football,Mild,Luxury,Poor,FiftyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,FiftyThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,One
FALSE,Adult,Prole,Adventurous,Older,None,EggShell,None,Economy,Excellent,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many
FALSE,Senior,Prole,Normal,Older,None,Football,None,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
FALSE,Adult,Middle,Normal,Older,Severe,Tank,Severe,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,Secure,TRUE,Million,TenThou,TRUE,Thousand,Excellent,FALSE,Thousand,Many
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adult,Prole,Normal,Older,None,Football,None,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Excellent,FiftyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
TRUE,Adolescent,Middle,Normal,Older,None,Tank,None,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,TenThou,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
FALSE,Adult,Middle,Normal,Older,None,EggShell,None,SportsCar,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Secure,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Adult,Middle,Cautious,Older,None,Football,None,Economy,Excellent,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,TenThou,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adult,Middle,Cautious,Older,None,EggShell,None,SportsCar,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many
FALSE,Adolescent,Prole,Adventurous,Older,None,EggShell,None,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,One
FALSE,Adolescent,Middle,Normal,Current,None,Football,None,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,TenThou,Thousand,FALSE,Thousand,Good,TRUE,Thousand,Many
FALSE,Adult,Prole,Normal,Older,None,Football,None,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Good,FALSE,Thousand,Zero
FALSE,Adult,Prole,Cautious,Current,None,EggShell,None,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Rural,TRUE,TenThou,Thousand,FALSE,Thousand,Poor,TRUE,Thousand,Zero
FALSE,Senior,Prole,Adventurous,Older,None,Football,Mild,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Excellent,TRUE,Thousand,Many
FALSE,Adult,UpperMiddle,Normal,Current,None,Football,None,FamilySedan,Normal,FiftyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,TRUE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Adolescent,Prole,Adventurous,Current,None,EggShell,None,Economy,Excellent,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Adult,Prole,Cautious,Older,Mild,EggShell,Mild,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many
FALSE,Adolescent,UpperMiddle,Adventurous,Older,None,Football,None,Luxury,Poor,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,City,TRUE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many
FALSE,Adolescent,Middle,Normal,Older,Moderate,Football,Moderate,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,Suburb,TRUE,Million,HundredThou,FALSE,Million,Good,TRUE,Thousand,Zero
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Excellent,FiftyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Adult,Middle,Adventurous,Current,Moderate,Football,Moderate,FamilySedan,Poor,Domino,FALSE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,City,FALSE,HundredThou,Thousand,TRUE,Thousand,Excellent,TRUE,TenThou,Many
FALSE,Adult,Middle,Normal,Older,None,Tank,None,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero
FALSE,Adult,UpperMiddle,Normal,Older,Moderate,EggShell,Moderate,Luxury,Poor,TwentyThou,TRUE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,Suburb,TRUE,Million,HundredThou,TRUE,Thousand,Fair,TRUE,Thousand,Many
FALSE,Adult,Prole,Normal,Older,None,Football,None,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,TenThou,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adult,Middle,Normal,Older,Mild,Tank,Severe,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,TenThou,TenThou,FALSE,Thousand,Good,FALSE,Thousand,One
FALSE,Adolescent,Middle,Normal,Current,None,Football,None,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Senior,Middle,Cautious,Older,None,Football,None,Economy,Excellent,FiftyThou,FALSE,Expert,TRUE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adult,Prole,Cautious,Older,Severe,Football,Severe,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,TRUE,HundredThou,Fair,FALSE,Thousand,Many
FALSE,Adult,Middle,Normal,Older,Severe,Football,Severe,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Suburb,FALSE,TenThou,TenThou,TRUE,Thousand,Fair,FALSE,TenThou,Many
FALSE,Adult,Middle,Normal,Older,Mild,Football,Mild,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Secure,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many
FALSE,Senior,UpperMiddle,Cautious,Current,None,Football,None,Luxury,Normal,FiftyThou,TRUE,Normal,TRUE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Adult,Prole,Adventurous,Older,None,Football,None,Economy,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many
TRUE,Adolescent,UpperMiddle,Adventurous,Current,Moderate,Football,Moderate,Luxury,Poor,FiftyThou,TRUE,SubStandard,FALSE,HundredThou,FALSE,FiftyThou,City,FALSE,HundredThou,Thousand,TRUE,HundredThou,Good,TRUE,Thousand,Many
FALSE,Senior,UpperMiddle,Normal,Current,Mild,EggShell,Mild,SportsCar,Poor,TwentyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,FiftyThou,Suburb,TRUE,Thousand,Thousand,FALSE,Thousand,Poor,TRUE,Thousand,One
FALSE,Senior,UpperMiddle,Adventurous,Older,None,Football,Mild,FamilySedan,Poor,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Many
FALSE,Adult,UpperMiddle,Adventurous,Current,Moderate,EggShell,Mild,SportsCar,Poor,Domino,TRUE,Normal,FALSE,HundredThou,FALSE,FiftyThou,Suburb,TRUE,HundredThou,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,One
FALSE,Adult,Prole,Normal,Current,None,EggShell,None,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Poor,TRUE,Thousand,Zero
FALSE,Adult,UpperMiddle,Adventurous,Current,None,EggShell,None,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Many
TRUE,Adolescent,Middle,Adventurous,Older,None,EggShell,None,Economy,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero
FALSE,Adult,Prole,Normal,Older,None,EggShell,None,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many
FALSE,Adult,Middle,Adventurous,Older,None,Football,None,Economy,Excellent,FiveThou,FALSE,Expert,FALSE,Thousand,FALSE,TenThou,Suburb,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adult,Middle,Normal,Older,None,EggShell,None,FamilySedan,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero
FALSE,Adult,Middle,Normal,Older,None,Tank,Mild,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Secure,FALSE,Thousand,Thousand,FALSE,Thousand,Excellent,FALSE,Thousand,Many
FALSE,Adolescent,Middle,Adventurous,Older,None,Football,None,FamilySedan,Excellent,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Adolescent,UpperMiddle,Adventurous,Current,Severe,Football,Severe,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,HundredThou,FALSE,TwentyThou,Rural,TRUE,HundredThou,HundredThou,TRUE,Thousand,Good,TRUE,Thousand,Many
FALSE,Adult,Middle,Adventurous,Older,None,Football,None,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many
FALSE,Adult,Prole,Normal,Current,None,EggShell,None,SportsCar,Normal,Domino,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Rural,FALSE,TenThou,Thousand,FALSE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Adult,Prole,Cautious,Older,None,EggShell,None,SportsCar,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero
FALSE,Adolescent,Middle,Adventurous,Older,None,Football,None,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero
FALSE,Senior,Prole,Psychopath,Older,None,Football,None,FamilySedan,Excellent,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many
FALSE,Adult,Middle,Normal,Current,None,EggShell,None,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,TRUE,TenThou,Thousand,FALSE,Thousand,Poor,TRUE,Thousand,Zero
FALSE,Adult,Middle,Normal,Current,Mild,EggShell,Mild,SportsCar,Poor,TwentyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,TRUE,Thousand,Many
FALSE,Adult,Prole,Adventurous,Current,Mild,Football,Mild,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Excellent,TRUE,Thousand,Many
FALSE,Adult,Middle,Adventurous,Current,None,Football,None,FamilySedan,Excellent,TwentyThou,FALSE,Expert,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,One
FALSE,Senior,UpperMiddle,Cautious,Older,None,Football,None,FamilySedan,Normal,TwentyThou,FALSE,Normal,TRUE,Thousand,FALSE,TenThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero
FALSE,Adult,Prole,Adventurous,Older,None,Tank,None,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Good,FALSE,Thousand,Zero
